City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
38,Barrow,71.2906,-156.7887,-20.18,69,20,5.75,US,2022-01-19 23:50:17
39,Tazovsky,67.4667,78.7,-1.59,97,99,5.88,RU,2022-01-19 23:50:17
40,Cape Town,-33.9258,18.4232,64.11,78,0,4.61,ZA,2022-01-19 23:50:17
41,Nan,18.8333,100.6667,62.62,100,40,0.0,TH,2022-01-19 23:51:18
42,Mar del Plata,-38.0023,-57.5575,71.1,86,40,1.99,AR,2022-01-19 23:51:18
43,Khatanga,71.9667,102.5,-10.21,97,100,10.13,RU,2022-01-19 23:51:18
44,Dingle,52.1408,-10.2689,45.09,81,29,7.31,IE,2022-01-19 23:51:18
45,Katsuura,35.1333,140.3,43.11,65,60,4.38,JP,2022-01-19 23:51:19
46,Ahipara,-35.1667,173.1667,71.26,63,100,7.92,NZ,2022-01-19 23:51:19
47,Hilo,19.7297,-155.09,82.13,68,0,10.36,US,2022-01-19 23:47:22
48,Pevek,69.7008,170.3133,-38.72,97,40,3.91,RU,2022-01-19 23:51:19
49,Mossamedes,-15.1961,12.1522,68.76,86,60,3.42,AO,2022-01-19 23:51:19
50,Ilanskiy,56.2358,96.065,-4.99,100,96,2.62,RU,2022-01-19 23:51:20
51,San Ignacio,17.1561,-89.0714,84.34,70,20,0.0,BZ,2022-01-19 23:51:20
52,Hong Gai,20.956,107.0946,62.51,70,59,5.93,VN,2022-01-19 23:51:20
53,Provideniya,64.3833,-173.3,-3.89,65,0,8.95,RU,2022-01-19 23:51:20
54,Esperance,-33.8667,121.9,64.24,61,0,11.81,AU,2022-01-19 23:51:21
55,Borogontsy,62.6683,131.1683,-41.35,99,54,3.51,RU,2022-01-19 23:51:21
56,Norman Wells,65.282,-126.8329,-21.96,69,75,5.75,CA,2022-01-19 23:51:21
57,Hermanus,-34.4187,19.2345,66.79,74,51,8.84,ZA,2022-01-19 23:51:21
58,Morehead,-8.7107,141.6367,76.95,92,100,3.4,PG,2022-01-19 23:51:21
59,Bengkulu,-3.8004,102.2655,74.77,88,100,5.35,ID,2022-01-19 23:51:22
60,Barinas,8.6226,-70.2075,89.64,40,36,5.75,VE,2022-01-19 23:51:22
61,Yumen,40.2833,97.2,22.44,38,67,3.83,CN,2022-01-19 23:51:22
62,Tual,-5.6667,132.75,83.07,76,100,15.66,ID,2022-01-19 23:51:22
63,Tirumullaivāsal,11.2333,79.8333,72.66,71,13,6.29,IN,2022-01-19 23:51:23
64,Port-Gentil,-0.7193,8.7815,78.71,81,100,3.18,GA,2022-01-19 23:51:23
65,Airai,-8.9266,125.4092,61.21,97,100,1.1,TL,2022-01-19 23:51:23
66,Prince Rupert,54.3161,-130.3201,46.09,85,100,21.85,CA,2022-01-19 23:51:23
67,Puerto Ayora,-0.7393,-90.3518,74.34,84,89,8.1,EC,2022-01-19 23:51:24
68,Omboué,-1.5746,9.2618,76.41,90,100,3.15,GA,2022-01-19 23:51:24
69,Bluff,-46.6,168.3333,56.8,55,98,22.77,NZ,2022-01-19 23:51:24
70,Namatanai,-3.6667,152.4333,79.66,85,100,14.88,PG,2022-01-19 23:51:24
71,Hay River,60.8156,-115.7999,3.18,66,75,16.11,CA,2022-01-19 23:51:24
72,La Ronge,55.1001,-105.2842,-12.75,77,0,1.14,CA,2022-01-19 23:51:25
73,Kirensk,57.7853,108.1119,-13.34,100,100,0.18,RU,2022-01-19 23:51:25
74,Port Hardy,50.6996,-127.4199,49.75,93,100,19.57,CA,2022-01-19 23:51:25
75,Kampot,10.6167,104.1833,73.45,75,43,3.65,KH,2022-01-19 23:51:26
76,Hirara,24.8,125.2833,64.67,63,75,13.8,JP,2022-01-19 23:51:26
77,Biak,-0.9131,122.8766,76.96,86,100,2.8,ID,2022-01-19 23:51:26
78,Rudnogorsk,57.2639,103.7519,-14.15,100,100,0.92,RU,2022-01-19 23:51:26
79,Pagouria,41.0291,25.3184,36.48,66,8,1.88,GR,2022-01-19 23:51:27
80,Dikson,73.5069,80.5464,-16.13,98,84,8.81,RU,2022-01-19 23:51:27
81,Petropavlovsk-Kamchatskiy,53.0452,158.6483,27.19,54,75,15.66,RU,2022-01-19 23:51:27
82,Hamilton,32.2915,-64.778,63.0,71,100,5.75,BM,2022-01-19 23:51:27
83,Cherskiy,68.75,161.3,-42.7,99,37,3.62,RU,2022-01-19 23:51:28
84,Leningradskiy,69.3833,178.4167,-34.38,97,46,4.72,RU,2022-01-19 23:51:28
85,Karasuk,53.7377,78.0403,-6.9,100,67,4.45,RU,2022-01-19 23:51:28
86,Bairiki Village,1.3292,172.9752,86.0,74,20,9.22,KI,2022-01-19 23:51:28
87,Daoukro,7.0591,-3.9631,70.02,26,5,3.29,CI,2022-01-19 23:51:29
88,Concepción del Oro,24.6333,-101.4167,61.48,21,46,5.32,MX,2022-01-19 23:51:29
89,Băgaciu,46.2667,24.3667,20.12,95,54,2.37,RO,2022-01-19 23:52:29
90,Hermiston,45.8404,-119.2895,50.11,81,100,5.75,US,2022-01-19 23:52:29
91,Bilma,18.6853,12.9164,53.73,32,1,5.28,NE,2022-01-19 23:52:30
92,San Andrés,12.5847,-81.7006,82.42,69,20,13.8,CO,2022-01-19 23:52:30
93,Santa Cruz de Barahona,18.2085,-71.1008,80.42,78,20,11.5,DO,2022-01-19 23:52:30
94,Neiafu,-18.65,-173.9833,83.16,81,35,19.86,TO,2022-01-19 23:52:30
95,Padang,-0.9492,100.3543,71.65,82,100,3.29,ID,2022-01-19 23:52:31
96,Shenjiamen,29.9576,122.298,47.34,69,98,12.59,CN,2022-01-19 23:52:31
97,Tiksi,71.6872,128.8694,0.61,77,100,23.42,RU,2022-01-19 23:52:31
98,Copiapó,-27.3667,-70.3333,64.09,53,0,5.23,CL,2022-01-19 23:52:31
99,Nome,64.5011,-165.4064,-5.73,59,0,0.0,US,2022-01-19 23:52:32
100,High Rock,26.6208,-78.2833,68.02,55,42,11.03,BS,2022-01-19 23:52:32
101,Tiznit Province,29.5833,-9.5,53.85,38,54,5.79,MA,2022-01-19 23:52:32
102,Septèmes-les-Vallons,43.4,5.3667,45.21,83,0,12.66,FR,2022-01-19 23:52:32
103,Marsh Harbour,26.5412,-77.0636,72.59,55,49,11.23,BS,2022-01-19 23:52:33
104,Bilibino,68.0546,166.4372,-31.81,89,4,3.09,RU,2022-01-19 23:52:33
105,Roma,-26.5833,148.7833,73.15,79,100,15.48,AU,2022-01-19 23:52:33
106,Mörön,47.3825,110.3165,-2.43,99,96,1.57,MN,2022-01-19 23:52:33
107,Qaanaaq,77.484,-69.3632,-9.99,69,0,7.74,GL,2022-01-19 23:52:34
108,Vilyuysk,63.7553,121.6247,-14.22,100,100,3.98,RU,2022-01-19 23:52:34
109,Carnarvon,-24.8667,113.6333,77.07,88,5,9.22,AU,2022-01-19 23:52:34
110,Grivenskaya,45.6473,38.176,28.18,84,100,7.25,RU,2022-01-19 23:52:34
111,Bosobolo,4.1833,19.9,77.52,47,79,1.99,CD,2022-01-19 23:52:35
112,Makīnsk,52.6292,70.4169,-7.58,100,72,5.84,KZ,2022-01-19 23:52:35
113,Berlevåg,70.8578,29.0864,27.93,76,71,21.97,NO,2022-01-19 23:52:35
114,Esim,4.8699,-2.2405,78.66,81,37,3.78,GH,2022-01-19 23:52:35
115,Butaritari,3.0707,172.7902,81.93,78,100,17.58,KI,2022-01-19 23:52:36
116,Touros,-5.1989,-35.4608,79.7,73,58,13.44,BR,2022-01-19 23:52:36
117,Ambikāpur,23.1167,83.2,48.42,25,9,2.89,IN,2022-01-19 23:52:36
118,Kajaani,64.2273,27.7285,32.05,100,100,6.91,FI,2022-01-19 23:52:36
119,Tuatapere,-46.1333,167.6833,56.82,54,100,14.07,NZ,2022-01-19 23:52:37
120,São Filipe,14.8961,-24.4956,72.54,80,33,7.4,CV,2022-01-19 23:52:37
121,Saint Simons,31.1352,-81.3901,59.02,68,0,3.44,US,2022-01-19 23:52:37
122,Kez,57.8979,53.7152,21.61,95,99,7.25,RU,2022-01-19 23:52:37
123,Jurilovca,44.7667,28.8667,27.03,60,27,10.33,RO,2022-01-19 23:52:38
124,Ust'-Kut,56.7938,105.7672,2.89,99,100,0.58,RU,2022-01-19 23:52:38
125,Khalimbekaul,42.846,47.1387,29.43,81,99,4.34,RU,2022-01-19 23:52:38
126,Tuktoyaktuk,69.4541,-133.0374,-16.6,76,75,17.27,CA,2022-01-19 23:52:38
127,Keetmanshoop,-26.5833,18.1333,84.33,38,99,2.01,NA,2022-01-19 23:52:39
128,Guerrero Negro,27.9769,-114.0611,63.07,73,81,14.43,MX,2022-01-19 23:52:39
129,Diffa,13.3154,12.6113,59.85,37,1,12.48,NE,2022-01-19 23:52:39
130,Vao,-22.6667,167.4833,78.06,79,21,16.46,NC,2022-01-19 23:52:39
131,Sibolga,1.7427,98.7792,71.8,83,66,4.07,ID,2022-01-19 23:52:39
132,Codrington,-28.9483,153.2428,73.35,94,100,19.57,AU,2022-01-19 23:53:40
133,Northam,-31.6667,116.6667,84.25,18,0,10.71,AU,2022-01-19 23:53:40
134,Yellowknife,62.456,-114.3525,-13.45,83,20,12.66,CA,2022-01-19 23:49:29
135,Kaitangata,-46.2817,169.8464,56.93,56,84,14.83,NZ,2022-01-19 23:53:40
136,Belmonte,-15.8631,-38.8828,81.1,81,15,5.86,BR,2022-01-19 23:53:40
137,Lagoa,39.05,-27.9833,61.14,88,47,28.43,PT,2022-01-19 23:53:41
138,Vestmannaeyjar,63.4427,-20.2734,36.84,69,72,2.91,IS,2022-01-19 23:53:41
139,Atuona,-9.8,-139.0333,79.03,74,7,19.17,PF,2022-01-19 23:53:41
140,Goderich,43.7407,-81.7077,25.5,74,100,18.41,CA,2022-01-19 23:53:42
141,Evensk,61.95,159.2333,0.9,65,1,7.83,RU,2022-01-19 23:53:42
142,Kashgar,39.4547,75.9797,25.81,42,9,8.95,CN,2022-01-19 23:53:42
143,Ondangwa,-17.9167,15.95,73.4,68,100,4.61,NA,2022-01-19 23:53:42
144,Doka,13.5167,35.7667,64.44,17,6,12.68,SD,2022-01-19 23:53:42
145,Mezen',65.8522,44.24,24.42,95,100,13.33,RU,2022-01-19 23:53:43
146,Ribeira Grande,38.5167,-28.7,63.0,77,40,13.8,PT,2022-01-19 23:53:43
147,Tahoua,14.8888,5.2692,57.76,23,0,13.06,NE,2022-01-19 23:53:43
148,Kalmunai,7.4167,81.8167,73.0,81,79,8.28,LK,2022-01-19 23:53:44
149,Moerai,-22.4333,-151.3333,78.98,65,100,10.38,PF,2022-01-19 23:53:44
150,Kathmandu,27.7167,85.3167,46.62,93,75,3.44,NP,2022-01-19 23:53:44
151,Half Moon Bay,37.4636,-122.4286,66.79,74,0,5.75,US,2022-01-19 23:51:12
152,Vanavara,60.34,102.2797,6.55,94,96,7.94,RU,2022-01-19 23:53:44
153,San Patricio,19.2167,-104.7,78.33,68,73,6.82,MX,2022-01-19 23:53:44
154,London,51.5085,-0.1257,40.75,88,16,6.91,GB,2022-01-19 23:49:35
155,Port Blair,11.6667,92.75,75.24,94,40,2.3,IN,2022-01-19 23:53:45
156,Santa Maria,16.6,-22.9,70.39,73,75,12.66,CV,2022-01-19 23:53:45
157,Port Alfred,-33.5906,26.891,69.12,85,17,13.42,ZA,2022-01-19 23:53:45
158,Gander,48.9682,-54.5906,19.53,62,40,25.99,CA,2022-01-19 23:53:46
